,game_id,season,season_tag,seq,date,stadium,source_release,source_range,source_url,source_json,team,opponent,is_home,runs_scored,runs_allowed,run_diff,win,early_runs,middle_runs,late_runs,scored_first,led_after_3,led_after_6,AB,H,BB,SO,double,triple,HR,extra_base_hits,power_score,run_per_hit,offense_pressure_score,outs_pitched,innings_pitched,hits_allowed,bb_allowed,hr_allowed,so_pitched,whip_like,strikeout_walk_ratio,run_prevention_score,home_away_label,result_label,run_diff_label,scoring_level,allowing_level,game_flow_label,offense_label,defense_label,month,season_wang,seq_wang,date_wang,stadium_wang,opponent_wang,is_home_wang,runs_scored_wang,runs_allowed_wang,run_diff_wang,win_wang,home_away_label_wang,result_label_wang,run_diff_label_wang,scoring_level_wang,allowing_level_wang,early_runs_wang,middle_runs_wang,late_runs_wang,scored_first_wang,led_after_3_wang,led_after_6_wang,game_flow_label_wang,AB_wang,H_wang,BB_wang,SO_wang,double_wang,triple_wang,HR_wang,extra_base_hits_wang,power_score_wang,run_per_hit_wang,offense_pressure_score_wang,offense_label_wang,outs_pitched_wang,innings_pitched_wang,hits_allowed_wang,bb_allowed_wang,hr_allowed_wang,so_pitched_wang,whip_like_wang,strikeout_walk_ratio_wang,run_prevention_score_wang,defense_label_wang
956,CPBL-2024-xa-182,中職2024年,2024,182,2024-07-05 18:35:00,臺北市立天母棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,台鋼雄鷹,味全龍,False,6,1,5,1,3,0,3,1,1,1,35,10,4,6,2,1,0,3,4,0.6,10.0,27,9.0,6,1,1,7,0.7777777777777778,7.0,4,客場,勝,大勝,高得分,低失分,領先守成型,火力強勢,壓制力強,7,中職2024年,182.0,2024-07-05 18:35,臺北市立天母棒球場,味全龍,False,6.0,1.0,5.0,True,客場,勝,大勝,高得分,低失分,3.0,0.0,3.0,True,True,True,全場壓制型,35.0,10.0,4.0,6.0,2.0,1.0,0.0,3.0,4.0,0.6,10.0,火力強勢,27.0,9.0,6.0,1.0,1.0,7.0,0.777777777777778,7.0,4.0,壓制力強
957,CPBL-2024-xa-182,中職2024年,2024,182,2024-07-05 18:35:00,臺北市立天母棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,味全龍,台鋼雄鷹,True,1,6,-5,0,1,0,0,0,0,0,30,6,1,7,0,0,1,1,3,0.16666666666666666,-0.5,27,9.0,10,4,0,6,1.5555555555555556,1.5,-4,主場,敗,大敗,低得分,高失分,一般拉鋸型,攻勢受阻,失分偏高,7,中職2024年,182.0,2024-07-05 18:35,臺北市立天母棒球場,台鋼雄鷹,True,1.0,6.0,-5.0,False,主場,敗,大敗,低得分,高失分,1.0,0.0,0.0,False,False,False,被壓制型,30.0,6.0,1.0,7.0,0.0,0.0,1.0,1.0,3.0,0.166666666666667,-0.5,低效進攻,27.0,9.0,10.0,4.0,0.0,6.0,1.55555555555556,1.5,-4.0,失分偏高
958,CPBL-2024-xa-181,中職2024年,2024,181,2024-07-05 18:35:00,臺北大巨蛋,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,中信兄弟,統一7-ELEVEn獅,False,11,5,6,1,0,9,2,0,0,1,39,14,6,6,0,0,2,2,6,0.7857142857142857,16.0,27,9.0,13,1,2,7,1.5555555555555556,7.0,-1,客場,勝,大勝,高得分,中等失分,領先守成型,火力強勢,穩定守成,7,中職2024年,181.0,2024-07-05 18:35,臺北大巨蛋,統一7-ELEVEn獅,False,11.0,5.0,6.0,True,客場,勝,大勝,高得分,中等失分,0.0,9.0,2.0,False,False,True,後段追分型,39.0,14.0,6.0,6.0,0.0,0.0,2.0,2.0,6.0,0.785714285714286,16.0,穩定攻擊,27.0,9.0,13.0,1.0,2.0,7.0,1.55555555555556,7.0,-1.0,失分偏高
959,CPBL-2024-xa-181,中職2024年,2024,181,2024-07-05 18:35:00,臺北大巨蛋,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,統一7-ELEVEn獅,中信兄弟,True,5,11,-6,0,3,0,2,1,1,0,36,13,1,7,1,0,2,3,7,0.38461538461538464,5.5,27,9.0,14,6,2,6,2.2222222222222223,1.0,-13,主場,敗,大敗,中等得分,高失分,一般拉鋸型,穩定攻擊,失分偏高,7,中職2024年,181.0,2024-07-05 18:35,臺北大巨蛋,中信兄弟,True,5.0,11.0,-6.0,False,主場,敗,大敗,中等得分,高失分,3.0,0.0,2.0,True,True,False,拉鋸型,36.0,13.0,1.0,7.0,1.0,0.0,2.0,3.0,7.0,0.384615384615385,5.5,穩定攻擊,27.0,9.0,14.0,6.0,2.0,6.0,2.22222222222222,1.0,-13.0,投打被突破
960,CPBL-2024-xa-107,中職2024年,2024,107,2024-07-02 18:35:00,新北市立新莊棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,樂天桃猿,富邦悍將,False,1,2,-1,0,1,0,0,1,0,0,33,7,2,7,2,0,0,2,2,0.14285714285714285,1.5,24,8.0,9,0,0,8,1.125,8.0,6,客場,敗,小敗,低得分,低失分,一般拉鋸型,攻勢受阻,壓制力強,7,中職2024年,107.0,2024-07-02 18:35,新北市立新莊棒球場,富邦悍將,False,1.0,2.0,-1.0,False,客場,敗,小敗,低得分,低失分,1.0,0.0,0.0,True,False,False,被壓制型,33.0,7.0,2.0,7.0,2.0,0.0,0.0,2.0,2.0,0.142857142857143,1.5,低效進攻,24.0,8.0,9.0,0.0,0.0,8.0,1.125,8.0,6.0,壓制力強
961,CPBL-2024-xa-107,中職2024年,2024,107,2024-07-02 18:35:00,新北市立新莊棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,富邦悍將,樂天桃猿,True,2,1,1,1,1,1,0,0,0,1,32,9,0,8,3,0,0,3,3,0.2222222222222222,1.0,27,9.0,7,2,0,7,1.0,3.5,4,主場,勝,小勝,低得分,低失分,領先守成型,攻勢受阻,壓制力強,7,中職2024年,107.0,2024-07-02 18:35,新北市立新莊棒球場,樂天桃猿,True,2.0,1.0,1.0,True,主場,勝,小勝,低得分,低失分,1.0,1.0,0.0,False,False,True,拉鋸型,32.0,9.0,0.0,8.0,3.0,0.0,0.0,3.0,3.0,0.222222222222222,1.0,攻勢受阻,27.0,9.0,7.0,2.0,0.0,7.0,1.0,3.5,4.0,壓制力強
962,CPBL-2024-xa-80,中職2024年,2024,80,2024-07-01 18:35:00,澄清湖棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,富邦悍將,台鋼雄鷹,False,13,5,8,1,6,0,7,0,1,1,42,17,4,4,5,2,0,7,9,0.7647058823529411,22.0,27,9.0,8,4,1,7,1.3333333333333333,1.75,-3,客場,勝,大勝,高得分,中等失分,領先守成型,火力強勢,穩定守成,7,中職2024年,80.0,2024-07-01 18:35,澄清湖棒球場,台鋼雄鷹,False,13.0,5.0,8.0,True,客場,勝,大勝,高得分,中等失分,6.0,0.0,7.0,False,True,True,全場壓制型,42.0,17.0,4.0,4.0,5.0,2.0,0.0,7.0,9.0,0.764705882352941,22.0,火力強勢,27.0,9.0,8.0,4.0,1.0,7.0,1.33333333333333,1.75,-3.0,失分偏高
963,CPBL-2024-xa-80,中職2024年,2024,80,2024-07-01 18:35:00,澄清湖棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,台鋼雄鷹,富邦悍將,True,5,13,-8,0,1,2,2,0,0,0,34,8,4,7,2,0,1,3,5,0.625,8.5,27,9.0,17,4,0,4,2.3333333333333335,1.0,-13,主場,敗,大敗,中等得分,高失分,一般拉鋸型,火力強勢,失分偏高,7,中職2024年,80.0,2024-07-01 18:35,澄清湖棒球場,富邦悍將,True,5.0,13.0,-8.0,False,主場,敗,大敗,中等得分,高失分,1.0,2.0,2.0,False,False,False,被壓制型,34.0,8.0,4.0,7.0,2.0,0.0,1.0,3.0,5.0,0.625,8.5,穩定攻擊,27.0,9.0,17.0,4.0,0.0,4.0,2.33333333333333,1.0,-13.0,投打被突破
964,CPBL-2024-xa-135,中職2024年,2024,135,2024-06-30 17:05:00,澄清湖棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,樂天桃猿,台鋼雄鷹,False,7,3,4,1,0,6,1,0,0,1,38,11,3,5,3,0,1,4,6,0.6363636363636364,11.5,27,9.0,6,1,1,6,0.7777777777777778,6.0,1,客場,勝,中幅勝,高得分,中等失分,領先守成型,火力強勢,穩定守成,6,中職2024年,135.0,2024-06-30 17:05,澄清湖棒球場,台鋼雄鷹,False,7.0,3.0,4.0,True,客場,勝,小勝,高得分,中等失分,0.0,6.0,1.0,False,False,True,後段追分型,38.0,11.0,3.0,5.0,3.0,0.0,1.0,4.0,6.0,0.636363636363636,11.5,火力強勢,27.0,9.0,6.0,1.0,1.0,6.0,0.777777777777778,6.0,1.0,穩定守成
965,CPBL-2024-xa-135,中職2024年,2024,135,2024-06-30 17:05:00,澄清湖棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,台鋼雄鷹,樂天桃猿,True,3,7,-4,0,1,2,0,1,1,0,31,6,1,6,0,0,1,1,3,0.5,2.0,27,9.0,11,3,1,5,1.5555555555555556,1.6666666666666667,-6,主場,敗,大敗,中等得分,高失分,一般拉鋸型,攻勢受阻,失分偏高,6,中職2024年,135.0,2024-06-30 17:05,澄清湖棒球場,樂天桃猿,True,3.0,7.0,-4.0,False,主場,敗,小敗,中等得分,高失分,1.0,2.0,0.0,True,True,False,拉鋸型,31.0,6.0,1.0,6.0,0.0,0.0,1.0,1.0,3.0,0.5,2.0,零星攻勢,27.0,9.0,11.0,3.0,1.0,5.0,1.55555555555556,1.66666666666667,-6.0,失分偏高
966,CPBL-2024-xa-136,中職2024年,2024,136,2024-06-29 17:05:00,新北市立新莊棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,統一7-ELEVEn獅,富邦悍將,False,4,5,-1,0,3,0,0,1,1,1,32,5,2,6,2,0,0,2,2,0.8,5.0,28,9.333333333333334,11,6,1,5,1.8214285714285714,0.8333333333333334,-7,客場,敗,小敗,中等得分,中等失分,後段失守型,穩定攻擊,失分偏高,6,中職2024年,136.0,2024-06-29 17:05,新北市立新莊棒球場,富邦悍將,False,4.0,5.0,-1.0,False,客場,敗,小敗,中等得分,中等失分,3.0,0.0,0.0,True,True,True,拉鋸型,32.0,5.0,2.0,6.0,2.0,0.0,0.0,2.0,2.0,0.8,5.0,零星攻勢,28.0,9.33333333333333,11.0,6.0,1.0,5.0,1.82142857142857,0.833333333333333,-7.0,失分偏高
967,CPBL-2024-xa-136,中職2024年,2024,136,2024-06-29 17:05:00,新北市立新莊棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,富邦悍將,統一7-ELEVEn獅,True,5,4,1,1,0,1,2,0,0,0,35,11,6,5,3,1,1,5,8,0.45454545454545453,13.5,30,10.0,5,2,0,6,0.7,3.0,0,主場,勝,小勝,中等得分,中等失分,後段逆轉型,火力強勢,穩定守成,6,中職2024年,136.0,2024-06-29 17:05,新北市立新莊棒球場,統一7-ELEVEn獅,True,5.0,4.0,1.0,True,主場,勝,小勝,中等得分,中等失分,0.0,1.0,2.0,False,False,False,後段逆轉型,35.0,11.0,6.0,5.0,3.0,1.0,1.0,5.0,8.0,0.454545454545455,13.5,穩定攻擊,30.0,10.0,5.0,2.0,0.0,6.0,0.7,3.0,0.0,穩定守成
968,CPBL-2024-xa-3,中職2024年,2024,3,2024-06-29 17:11:00,樂天桃園棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,台鋼雄鷹,樂天桃猿,False,6,1,5,1,2,3,1,1,1,1,35,9,3,9,0,0,2,2,6,0.6666666666666666,6.5,27,9.0,5,2,0,5,0.7777777777777778,2.5,2,客場,勝,大勝,高得分,低失分,領先守成型,穩定攻擊,壓制力強,6,中職2024年,3.0,2024-06-29 17:11,樂天桃園棒球場,樂天桃猿,False,6.0,1.0,5.0,True,客場,勝,大勝,高得分,低失分,2.0,3.0,1.0,True,True,True,全場壓制型,35.0,9.0,3.0,9.0,0.0,0.0,2.0,2.0,6.0,0.666666666666667,6.5,穩定攻擊,27.0,9.0,5.0,2.0,0.0,5.0,0.777777777777778,2.5,2.0,壓制力強
969,CPBL-2024-xa-3,中職2024年,2024,3,2024-06-29 17:11:00,樂天桃園棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,樂天桃猿,台鋼雄鷹,True,1,6,-5,0,0,0,1,0,0,0,31,5,2,5,2,0,0,2,2,0.2,2.5,27,9.0,9,3,2,9,1.3333333333333333,3.0,-2,主場,敗,大敗,低得分,高失分,一般拉鋸型,攻勢受阻,穩定守成,6,中職2024年,3.0,2024-06-29 17:11,樂天桃園棒球場,台鋼雄鷹,True,1.0,6.0,-5.0,False,主場,敗,大敗,低得分,高失分,0.0,0.0,1.0,False,False,False,被壓制型,31.0,5.0,2.0,5.0,2.0,0.0,0.0,2.0,2.0,0.2,2.5,低效進攻,27.0,9.0,9.0,3.0,2.0,9.0,1.33333333333333,3.0,-2.0,失分偏高
970,CPBL-2024-xa-68,中職2024年,2024,68,2024-06-27 18:35:00,樂天桃園棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,富邦悍將,樂天桃猿,False,4,10,-6,0,2,0,2,0,0,0,34,7,7,8,2,0,0,2,2,0.5714285714285714,9.0,24,8.0,15,6,0,1,2.625,0.16666666666666666,-15,客場,敗,大敗,中等得分,高失分,一般拉鋸型,火力強勢,失分偏高,6,中職2024年,68.0,2024-06-27 18:35,樂天桃園棒球場,樂天桃猿,False,4.0,10.0,-6.0,False,客場,敗,大敗,中等得分,高失分,2.0,0.0,2.0,False,False,False,被壓制型,34.0,7.0,7.0,8.0,2.0,0.0,0.0,2.0,2.0,0.571428571428571,9.0,零星攻勢,24.0,8.0,15.0,6.0,0.0,1.0,2.625,0.166666666666667,-15.0,投打被突破
971,CPBL-2024-xa-68,中職2024年,2024,68,2024-06-27 18:35:00,樂天桃園棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,樂天桃猿,富邦悍將,True,10,4,6,1,5,5,0,1,1,1,37,15,6,1,1,0,0,1,1,0.6666666666666666,16.5,27,9.0,7,7,0,8,1.5555555555555556,1.1428571428571428,-3,主場,勝,大勝,高得分,中等失分,領先守成型,火力強勢,穩定守成,6,中職2024年,68.0,2024-06-27 18:35,樂天桃園棒球場,富邦悍將,True,10.0,4.0,6.0,True,主場,勝,大勝,高得分,中等失分,5.0,5.0,0.0,True,True,True,全場壓制型,37.0,15.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,0.666666666666667,16.5,穩定攻擊,27.0,9.0,7.0,7.0,0.0,8.0,1.55555555555556,1.14285714285714,-3.0,普通防守
972,CPBL-2024-xa-56,中職2024年,2024,56,2024-06-27 18:37:00,臺中市洲際棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,統一7-ELEVEn獅,中信兄弟,False,5,3,2,1,1,0,4,1,0,0,32,9,7,2,3,1,0,4,5,0.5555555555555556,15.0,27,9.0,11,5,0,5,1.7777777777777777,1.0,-3,客場,勝,中幅勝,中等得分,中等失分,後段逆轉型,火力強勢,穩定守成,6,中職2024年,56.0,2024-06-27 18:37,臺中市洲際棒球場,中信兄弟,False,5.0,3.0,2.0,True,客場,勝,小勝,中等得分,中等失分,1.0,0.0,4.0,True,False,False,後段逆轉型,32.0,9.0,7.0,2.0,3.0,1.0,0.0,4.0,5.0,0.555555555555556,15.0,穩定攻擊,27.0,9.0,11.0,5.0,0.0,5.0,1.77777777777778,1.0,-3.0,普通防守
973,CPBL-2024-xa-56,中職2024年,2024,56,2024-06-27 18:37:00,臺中市洲際棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,中信兄弟,統一7-ELEVEn獅,True,3,5,-2,0,1,0,2,0,0,0,37,11,5,5,2,0,0,2,2,0.2727272727272727,7.5,27,9.0,9,7,0,2,1.7777777777777777,0.2857142857142857,-10,主場,敗,小敗,中等得分,中等失分,一般拉鋸型,穩定攻擊,失分偏高,6,中職2024年,56.0,2024-06-27 18:37,臺中市洲際棒球場,統一7-ELEVEn獅,True,3.0,5.0,-2.0,False,主場,敗,小敗,中等得分,中等失分,1.0,0.0,2.0,False,False,False,被壓制型,37.0,11.0,5.0,5.0,2.0,0.0,0.0,2.0,2.0,0.272727272727273,7.5,穩定攻擊,27.0,9.0,9.0,7.0,0.0,2.0,1.77777777777778,0.285714285714286,-10.0,失分偏高
974,CPBL-2024-xa-58,中職2024年,2024,58,2024-06-26 18:35:00,新北市立新莊棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,味全龍,富邦悍將,False,2,3,-1,0,0,1,1,0,0,0,32,3,1,6,1,0,0,1,1,0.6666666666666666,1.0,28,9.333333333333334,9,3,0,8,1.2857142857142856,2.6666666666666665,2,客場,敗,小敗,低得分,中等失分,一般拉鋸型,攻勢受阻,壓制力強,6,中職2024年,58.0,2024-06-26 18:35,新北市立新莊棒球場,富邦悍將,False,2.0,3.0,-1.0,False,客場,敗,小敗,低得分,中等失分,0.0,1.0,1.0,False,False,False,被壓制型,32.0,3.0,1.0,6.0,1.0,0.0,0.0,1.0,1.0,0.666666666666667,1.0,低效進攻,28.0,9.33333333333333,9.0,3.0,0.0,8.0,1.28571428571429,2.66666666666667,2.0,穩定守成
975,CPBL-2024-xa-58,中職2024年,2024,58,2024-06-26 18:35:00,新北市立新莊棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,富邦悍將,味全龍,True,3,2,1,1,0,1,1,1,0,0,34,9,3,8,5,0,0,5,5,0.3333333333333333,7.0,30,10.0,3,1,0,6,0.4,6.0,3,主場,勝,小勝,中等得分,低失分,後段逆轉型,穩定攻擊,壓制力強,6,中職2024年,58.0,2024-06-26 18:35,新北市立新莊棒球場,味全龍,True,3.0,2.0,1.0,True,主場,勝,小勝,中等得分,低失分,0.0,1.0,1.0,True,False,False,後段逆轉型,34.0,9.0,3.0,8.0,5.0,0.0,0.0,5.0,5.0,0.333333333333333,7.0,穩定攻擊,30.0,10.0,3.0,1.0,0.0,6.0,0.4,6.0,3.0,壓制力強
976,CPBL-2024-xa-53,中職2024年,2024,53,2024-06-26 18:35:00,臺中市洲際棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,樂天桃猿,中信兄弟,False,2,1,1,1,2,0,0,1,1,1,33,8,2,5,1,0,0,1,1,0.25,2.5,27,9.0,8,2,1,5,1.1111111111111112,2.5,1,客場,勝,小勝,低得分,低失分,領先守成型,攻勢受阻,穩定守成,6,中職2024年,53.0,2024-06-26 18:35,臺中市洲際棒球場,中信兄弟,False,2.0,1.0,1.0,True,客場,勝,小勝,低得分,低失分,2.0,0.0,0.0,True,True,True,全場壓制型,33.0,8.0,2.0,5.0,1.0,0.0,0.0,1.0,1.0,0.25,2.5,低效進攻,27.0,9.0,8.0,2.0,1.0,5.0,1.11111111111111,2.5,1.0,壓制力強
977,CPBL-2024-xa-53,中職2024年,2024,53,2024-06-26 18:35:00,臺中市洲際棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,中信兄弟,樂天桃猿,True,1,2,-1,0,1,0,0,0,0,0,32,8,2,5,0,0,1,1,3,0.125,1.5,27,9.0,8,2,0,5,1.1111111111111112,2.5,1,主場,敗,小敗,低得分,低失分,一般拉鋸型,攻勢受阻,穩定守成,6,中職2024年,53.0,2024-06-26 18:35,臺中市洲際棒球場,樂天桃猿,True,1.0,2.0,-1.0,False,主場,敗,小敗,低得分,低失分,1.0,0.0,0.0,False,False,False,被壓制型,32.0,8.0,2.0,5.0,0.0,0.0,1.0,1.0,3.0,0.125,1.5,低效進攻,27.0,9.0,8.0,2.0,0.0,5.0,1.11111111111111,2.5,1.0,壓制力強
978,CPBL-2024-xa-123,中職2024年,2024,123,2024-06-25 18:05:00,臺南市立棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,樂天桃猿,統一7-ELEVEn獅,False,4,11,-7,0,1,1,2,1,1,0,37,11,3,8,3,0,1,4,6,0.36363636363636365,7.0,24,8.0,16,4,0,5,2.5,1.25,-10,客場,敗,大敗,中等得分,高失分,一般拉鋸型,穩定攻擊,失分偏高,6,中職2024年,123.0,2024-06-25 18:05,臺南市立棒球場,統一7-ELEVEn獅,False,4.0,11.0,-7.0,False,客場,敗,大敗,中等得分,高失分,1.0,1.0,2.0,True,True,False,後段追分型,37.0,11.0,3.0,8.0,3.0,0.0,1.0,4.0,6.0,0.363636363636364,7.0,穩定攻擊,24.0,8.0,16.0,4.0,0.0,5.0,2.5,1.25,-10.0,投打被突破
979,CPBL-2024-xa-123,中職2024年,2024,123,2024-06-25 18:05:00,臺南市立棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,統一7-ELEVEn獅,樂天桃猿,True,11,4,7,1,0,10,1,0,0,1,35,16,4,5,0,0,0,0,0,0.6875,12.5,27,9.0,11,3,1,8,1.5555555555555556,2.6666666666666665,0,主場,勝,大勝,高得分,中等失分,領先守成型,火力強勢,穩定守成,6,中職2024年,123.0,2024-06-25 18:05,臺南市立棒球場,樂天桃猿,True,11.0,4.0,7.0,True,主場,勝,大勝,高得分,中等失分,0.0,10.0,1.0,False,False,True,後段追分型,35.0,16.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.6875,12.5,穩定攻擊,27.0,9.0,11.0,3.0,1.0,8.0,1.55555555555556,2.66666666666667,0.0,穩定守成
980,CPBL-2024-xa-54,中職2024年,2024,54,2024-06-25 18:35:00,新北市立新莊棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,台鋼雄鷹,富邦悍將,False,5,6,-1,0,5,0,0,1,1,0,40,14,2,4,2,1,1,4,7,0.35714285714285715,9.0,24,8.0,11,3,1,2,1.75,0.6666666666666666,-8,客場,敗,小敗,中等得分,高失分,一般拉鋸型,火力強勢,失分偏高,6,中職2024年,54.0,2024-06-25 18:35,新北市立新莊棒球場,富邦悍將,False,5.0,6.0,-1.0,False,客場,敗,小敗,中等得分,高失分,5.0,0.0,0.0,True,True,False,拉鋸型,40.0,14.0,2.0,4.0,2.0,1.0,1.0,4.0,7.0,0.357142857142857,9.0,穩定攻擊,24.0,8.0,11.0,3.0,1.0,2.0,1.75,0.666666666666667,-8.0,失分偏高
981,CPBL-2024-xa-54,中職2024年,2024,54,2024-06-25 18:35:00,新北市立新莊棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,富邦悍將,台鋼雄鷹,True,6,5,1,1,0,6,0,0,0,1,34,11,3,2,5,0,1,6,8,0.5454545454545454,14.0,27,9.0,14,2,1,4,1.7777777777777777,2.0,-4,主場,勝,小勝,高得分,中等失分,領先守成型,火力強勢,失分偏高,6,中職2024年,54.0,2024-06-25 18:35,新北市立新莊棒球場,台鋼雄鷹,True,6.0,5.0,1.0,True,主場,勝,小勝,高得分,中等失分,0.0,6.0,0.0,False,False,True,拉鋸型,34.0,11.0,3.0,2.0,5.0,0.0,1.0,6.0,8.0,0.545454545454545,14.0,火力強勢,27.0,9.0,14.0,2.0,1.0,4.0,1.77777777777778,2.0,-4.0,失分偏高
